"","word","freq"
"loo"",","loo"",",1
"look","look",15
"look"",","look"",",1
"lookingstamp","lookingstamp",1
"loos","loos",5
"loot","loot",1
"loot"",","loot"",",1
"lootedpaus","lootedpaus",1
"looter","looter",1
"lose","lose",3
"loser","loser",1
"losi"",","losi"",",1
"losin"",","losin"",",1
"loss","loss",2
"lost","lost",5
"lost"",","lost"",",7
"lot","lot",2
"lot"",","lot"",",1
"lotthey","lotthey",1
"lotus","lotus",1
"loud","loud",3
"love","love",4
"lovin"",","lovin"",",1
"low","low",8
"lower","lower",3
"lowest","lowest",1
"loyali"",","loyali"",",1
"loyte","loyte",1
"lsbut","lsbut",1
"lto","lto",1
"lucknow"",","lucknow"",",1
"lutyen","lutyen",2
"lutyensmedia","lutyensmedia",1
"luv"",","luv"",",1
"lynch","lynch",1
"lynch"",","lynch"",",1
"lyric"",","lyric"",",1
"m"",","m"",",10
"ma"",","ma"",",1
"machin","machin",1
"machin"",","machin"",",1
"mad","mad",2
"madamji","madamji",2
"made","made",8
"madhubani","madhubani",1
"mafia","mafia",1
"mag","mag",1
"magazin","magazin",4
"magazin"",","magazin"",",1
"magsaysay","magsaysay",1
"mahadeo","mahadeo",1
"mahaghatbandhan","mahaghatbandhan",1
"maharashtra","maharashtra",3
"mahatma","mahatma",2
"mai","mai",2
"main","main",3
"mainhindustanhoon"",","mainhindustanhoon"",",1
"major","major",5
"major"",","major"",",2
"mak"",","mak"",",1
"make","make",21
"make"",","make"",",2
"maken","maken",10
"male"",","male"",",3
"malpractic","malpractic",1
"mam","mam",1
"man","man",17
"man"",","man"",",1
"manag","manag",9
"mandat","mandat",1
"maneuv","maneuv",1
"mani","mani",20
"mani"",","mani"",",2
"manifesto","manifesto",4
"manifesto"",","manifesto"",",1
"manipur","manipur",1
"manishankar","manishankar",2
"manishankarayyar","manishankarayyar",1
"manjit","manjit",2
"manmohan","manmohan",23
"manu","manu",1
"manufactur","manufactur",1
"mar"",","mar"",",1
"march"",","march"",",1
"margda"",","margda"",",2
"marino","marino",1
"mark","mark",3
"marlena","marlena",1
"marri"",","marri"",",1
"marta","marta",1
"martyr","martyr",1
"martyrdom","martyrdom",2
"martyrdom"",","martyrdom"",",1
"masani","masani",1
"mass","mass",4
"mass"",","mass"",",3
"massacr","massacr",8
"massacr"",","massacr"",",28
"massiv","massiv",7
"mat"",","mat"",",1
"mata","mata",1
"match","match",1
"matimanush","matimanush",1
"matter","matter",2
"mattersindia","mattersindia",1
"may","may",41
"may"",","may"",",1
"mayb","mayb",2
"maybypm"",","maybypm"",",1
"mday","mday",1
"mean","mean",10
"mean"",","mean"",",1
"meaning","meaning",1
"meant","meant",1
"mechan","mechan",1
"medai","medai",1
"media","media",8
"media"",","media"",",2
"meer","meer",1
"meet","meet",9
"meet"",","meet"",",2
"mein","mein",1
"member","member",2
"membership"",","membership"",",1
"memberssympathis"",","memberssympathis"",",1
"meme","meme",1
"memoir"",","memoir"",",1
"memori","memori",4
"men","men",16
"men"",","men"",",2
"mental","mental",2
"mention","mention",6
"mentionedfirst","mentionedfirst",2
"mentoo","mentoo",1
"mentor","mentor",48
"merci","merci",1
"mere","mere",1
"mese","mese",1
"mess","mess",1
"messag","messag",2
"meta","meta",1
"method","method",2
"mettl","mettl",1
"mha","mha",10
"might","might",3
"migratio"",","migratio"",",1
"mil","mil",1
"milavat","milavat",1
"million","million",3
"min","min",1
"mind","mind",3
"mindset","mindset",1
"mindset"",","mindset"",",1
"mine","mine",2
"minist","minist",17
"minist"",","minist"",",1
"minor","minor",2
"minor"",","minor"",",1
"minorit"",","minorit"",",1
"minut","minut",4
"miracul","miracul",19
"mirror","mirror",1
"misinterpret","misinterpret",1
"mislead","mislead",1
"misrepres","misrepres",6
"miss","miss",4
"miss"",","miss"",",1
"mission","mission",2
"mista"",","mista"",",1
"mistak","mistak",1
"mistak"",","mistak"",",1
"mistrust","mistrust",1
"mix","mix",1
"mla","mla",1
"mla"",","mla"",",1
"mlas"",","mlas"",",1
"mms","mms",2
"mo"",","mo"",",1
"mob","mob",3
"mobil","mobil",3
"mod"",","mod"",",1
"mode","mode",25
"modi","modi",79
"modi"",","modi"",",4
"modichhor","modichhor",1
"modiji","modiji",2
"modili","modili",1
"modit"",","modit"",",1
"mom","mom",1
"moment","moment",3
"moment"",","moment"",",1
"mon","mon",1
"money","money",5
"money"",","money"",",1
"monster","monster",1
"mont"",","mont"",",1
"month","month",2
"monti","monti",1
"moodangryyouth"",","moodangryyouth"",",1
"mooh","mooh",1
"more","more",1
"moredi","moredi",1
"morn","morn",3
"moro"",","moro"",",1
"moron"",","moron"",",1
"mortgag","mortgag",1
"mother","mother",1
"motiv","motiv",1
"mountbatten","mountbatten",1
"mouth","mouth",4
"mouth"",","mouth"",",1
"mouthyou","mouthyou",7
"move","move",4
"movement","movement",1
"moveon"",","moveon"",",1
"mpmlas","mpmlas",2
"mr"",","mr"",",4
"msa","msa",1
"much","much",11
"mukhtar","mukhtar",2
"mukt","mukt",18
"multihead","multihead",1
"mum"",","mum"",",1
"mumbai","mumbai",4
"mumbsi","mumbsi",1
"munna","munna",1
"murder","murder",4
"murder"",","murder"",",2
"muslim","muslim",20
"muslim"",","muslim"",",3
"muslimsi","muslimsi",1
"must","must",13
"must"",","must"",",1
"mustwatchmodihiaayega"",","mustwatchmodihiaayega"",",1
"mute"",","mute"",",1
"mybook","mybook",1
"myth","myth",1
"n"",","n"",",6
"na"",","na"",",3
"nagin","nagin",1
"nahi","nahi",3
"nail","nail",1
"name","name",15
"name"",","name"",",3
"namo","namo",120
"narendra","narendra",1
"narrat","narrat",26
"narshanghar","narshanghar",1
"nath","nath",1
"nati"",","nati"",",1
"nation","nation",9
"nation"",","nation"",",1
"nationalherald","nationalherald",4
"nationalismcorruptionfreeindia"",","nationalismcorruptionfreeindia"",",1
"nationalist","nationalist",2
"natur","natur",1
"nautanki","nautanki",1
"naval","naval",2
"navi","navi",41
"navjotsinghsiddhu","navjotsinghsiddhu",1
"ncr","ncr",1
"nda","nda",4
"ne"",","ne"",",1
"near","near",1
"nearest","nearest",1
"necessari","necessari",1
"need","need",48
"need"",","need"",",1
"neerav","neerav",1
"neg"",","neg"",",1
"negat","negat",2
"neglig","neglig",1
"nehru","nehru",14
"nehru"",","nehru"",",3
"nehrugandhi","nehrugandhi",1
"nehrus","nehrus",1
"neither","neither",1
"netawel","netawel",1
"neutr"",","neutr"",",1
"nev"",","nev"",",1
"never","never",16
"never"",","never"",",1
"new","new",5
"new"",","new"",",1
"news","news",2
"newsroompost","newsroompost",1
"next","next",2
"nhi"",","nhi"",",1
"nice","nice",1
"nichola","nichola",1
"night","night",3
"nightmar","nightmar",2
"nitin","nitin",1
"nobel","nobel",1
"nobodi","nobodi",3
"nomin","nomin",1
"non","non",1
"nonbjp","nonbjp",1
"noncongress","noncongress",1
"none","none",1
"nonperformanceon","nonperformanceon",2
"nonsens","nonsens",2
"normal","normal",1
"north","north",4
"nos","nos",1
"nota","nota",2
"note","note",2
"noth","noth",7
"noth"",","noth"",",1
"notic","notic",11
"now","now",83
"now"",","now"",",3
"nowopposit","nowopposit",1
"npa"",","npa"",",2
"npas","npas",1
"npp","npp",2
"nsa","nsa",1
"nullifi","nullifi",10
"number","number",6
"number"",","number"",",1
"nyay","nyay",5
"nyay"",","nyay"",",4
"o"",","o"",",7
"object","object",4
"obscen","obscen",1
"obsess","obsess",8
"obvious","obvious",2
"occur","occur",1
"offend","offend",1
"offer","offer",1
"offic","offic",5
"offic"",","offic"",",1
"offici","offici",11
"offset","offset",3
"often","often",1
"old","old",8
"oldsorri","oldsorri",1
"one","one",67
"one"",","one"",",3
"ooloolooloooo","ooloolooloooo",1
"ooop","ooop",1
"oopar","oopar",1
"ooz","ooz",1
"open","open",7
"opinion","opinion",4
"opinion"",","opinion"",",1
"oppon","oppon",4
"opportun","opportun",1
"oppos","oppos",1
"opposit","opposit",9
"opposit"",","opposit"",",2
"option","option",3
"option"",","option"",",3
"orang","orang",2
"order","order",1
"ordinari","ordinari",1
"organis","organis",4
"origin","origin",4
"origin"",","origin"",",1
"ot"",","ot"",",1
"other","other",1
"other"",","other"",",1
"otherwis","otherwis",1
"ou"",","ou"",",1
"outcom","outcom",2
"outfit","outfit",1
"outflank","outflank",8
"outflankedbi","outflankedbi",1
"outmaneuv","outmaneuv",1
"outmanoeuvr","outmanoeuvr",8
"outrag","outrag",13
"outright","outright",2
"outsourc","outsourc",1
"overnightbut","overnightbut",1
"overr"",","overr"",",1
"overwhelm","overwhelm",1
"owe","owe",2
"owner","owner",3
"ownership","ownership",1
"p"",","p"",",12
"pa"",","pa"",",7
"pad","pad",1
"padmavati"",","padmavati"",",1
"padyatra","padyatra",3
"page","page",2
"page"",","page"",",1
"paid","paid",1
"paid"",","paid"",",1
"pain","pain",1
"pais","pais",1
"pak","pak",3
"paki","paki",28
"paki"",","paki"",",4
"pakistan","pakistan",4
"pakistan"",","pakistan"",",1
"pakistani","pakistani",70
"pakistani"",","pakistani"",",2
"pakistanih","pakistanih",1
"pamper","pamper",1
"pandey","pandey",2
"paper","paper",3
"paper"",","paper"",",2
"pappu","pappu",16
"pappu"",","pappu"",",1
"pappurg","pappurg",1
"par"",","par"",",1
"para"",","para"",",1
"paralysi","paralysi",1
"paranoid","paranoid",1
"parenterag"",","parenterag"",",1
"paresh","paresh",1
"parivar","parivar",1
"parkash","parkash",1
"parliament","parliament",3
"parsi","parsi",1
"part","part",4
"parti","parti",49
"parti"",","parti"",",6
"particular","particular",3
"particular"",","particular"",",1
"partner","partner",1
"partyweath"",","partyweath"",",1
"pass","pass",5
"passeng","passeng",1
"past","past",5
"past"",","past"",",2
"path","path",1
"patiala","patiala",4
"patialvi","patialvi",1
"patienc","patienc",1
"patni","patni",8
"patriot","patriot",1
"patroda","patroda",1
"pawar","pawar",3
"pay","pay",9
"pay"",","pay"",",1
"payin"",","payin"",",1
"paymast","paymast",1
"paymast"",","paymast"",",2
"payrol"",","payrol"",",1
"pcs","pcs",8
"pdf","pdf",1
"peac","peac",2
"peac"",","peac"",",2
"peacock"",","peacock"",",1
"pehlu","pehlu",1
"pen"",","pen"",",1
"pend","pend",1
"pension","pension",2
"peon","peon",1
"peopl","peopl",76
"peopl"",","peopl"",",1
"peoplesikhskil","peoplesikhskil",2
"per","per",2
"percept","percept",1
"period","period",2
"perman","perman",1
"perpetr","perpetr",1
"persecut","persecut",1
"person","person",14
"person"",","person"",",1
"personnel","personnel",1
"personsmak","personsmak",1
"perspect","perspect",2
"pessimist","pessimist",120
"petal"",","petal"",",1
"petit","petit",7
"petit"",","petit"",",1
"pgv","pgv",1
"phase","phase",5
"philosoph","philosoph",1
"philosoph"",","philosoph"",",1
"philosophi","philosophi",1
"phir","phir",1
"phle","phle",1
"phloem","phloem",1
"phoenix","phoenix",19
"phone","phone",3
"photoshop"",","photoshop"",",1
"phrase","phrase",1
"pi"",","pi"",",1
"pictur","pictur",1
"pictur"",","pictur"",",2
"pidi","pidi",5
"piec","piec",149
"piec"",","piec"",",1
"pilot","pilot",1
"pious","pious",1
"piti","piti",8
"pitroda","pitroda",31
"place","place",3
"plane","plane",1
"plant","plant",1
"plastic","plastic",1
"platform"",","platform"",",1
"play","play",12
"pleas","pleas",43
"pleasant","pleasant",1
"plenti","plenti",1
"ploy","ploy",2
"plus","plus",4
"pluscongress"",","pluscongress"",",2
"pm"",","pm"",",13
"pmlnppp","pmlnppp",1
"pmoffic","pmoffic",1
"pmthro"",","pmthro"",",1
"po"",","po"",",4
"pocket","pocket",1
"pogrom","pogrom",2
"point","point",6
"point"",","point"",",1
"poison","poison",1
"poisono"",","poisono"",",1
"poli"",","poli"",",1
"polic","polic",1
"polici","polici",41
"polit","polit",67
"polit"",","polit"",",2
"politi"",","politi"",",1
"politician","politician",61
"politician"",","politician"",",1
"politicscan","politicscan",1
"politicsh"",","politicsh"",",1
"poll","poll",2
"pollut","pollut",2
"poor","poor",13
"poorfil"",","poorfil"",",2
"popul"",","popul"",",1
"popular","popular",1
"pos"",","pos"",",1
"posit","posit",1
"possibl","possibl",1
"possibl"",","possibl"",",1
"post","post",8
"post"",","post"",",1
"poster","poster",2
"posterboy"",","posterboy"",",1
"potato","potato",1
"power","power",5
"ppl","ppl",5
"ppls","ppls",1
"pr"",","pr"",",1
"pradeep","pradeep",1
"pradeshabhoganyay"",","pradeshabhoganyay"",",1
"pradeshyou","pradeshyou",13
"pradiproy"",","pradiproy"",",1
"pramod","pramod",1
"pranab","pranab",1
"prasoon","prasoon",1
"pray","pray",2
"predict","predict",19
"prepar","prepar",1
"preplan","preplan",1
"pres"",","pres"",",1
"present","present",14
"present"",","present"",",2
"presid","presid",22
"presiden"",","presiden"",",1
"press","press",12
"pressur","pressur",1
"pressuris","pressuris",1
"pretti","pretti",1
"prevail"",","prevail"",",1
"prevent","prevent",1
"previous","previous",2
"prez","prez",1
"pri"",","pri"",",1
"price","price",2
"prime","prime",4
"principl","principl",1
"privat"",","privat"",",1
"priyanka","priyanka",2
"priyankacongress","priyankacongress",1
"priyankagandhivadra","priyankagandhivadra",1
"probabl","probabl",1
"probe"",","probe"",",1
"problem","problem",2
"problem"",","problem"",",1
"professor"",","professor"",",1
"profiouri","profiouri",2
"profit","profit",1
"progress","progress",4
"project","project",1
"project"",","project"",",1
"prolong","prolong",1
"promis","promis",8
"promis"",","promis"",",2
"proof","proof",3
"proof"",","proof"",",2
"propaganda","propaganda",2
"proper","proper",1
"propoganda","propoganda",1
"protect","protect",18
"proteg","proteg",1
"protest","protest",19
"proud","proud",3
"prove","prove",4
"prove"",","prove"",",1
"proven"",","proven"",",1
"provid","provid",1
"provoc","provoc",1
"proxi"",","proxi"",",1
"pseudo","pseudo",1
"psus","psus",1
"psycholog","psycholog",2
"pta","pta",1
"publi"",","publi"",",1
"public","public",11
"publich","publich",2
"publish","publish",7
"publish"",","publish"",",1
"puddl","puddl",1
"pull","pull",1
"punch","punch",1
"punjab","punjab",59
"puppet","puppet",1
"purchas","purchas",1
"pure","pure",2
"purpos","purpos",1
"puruliawest","puruliawest",1
"pus","pus",1
"push","push",1
"put","put",6
"put"",","put"",",3
"puzzl","puzzl",1
"puzzl"",","puzzl"",",1
"pyaar","pyaar",1
"qu"",","qu"",",1
"qualiti","qualiti",1
"qualiti"",","qualiti"",",1
"que"",","que"",",1
"question","question",68
"question"",","question"",",1
"quiet","quiet",1
"quit","quit",3
"quot","quot",2
"r"",","r"",",12
"rabid","rabid",3
"rafal","rafal",1
"raga","raga",3
"rahul","rahul",17
"rahulgandhi","rahulgandhi",3
"rahulgandhiforpm"",","rahulgandhiforpm"",",1
"rahulji","rahulji",2
"rahulnyaydilayega"",","rahulnyaydilayega"",",1
"rai","rai",1
"raid","raid",10
"rais","rais",1
"raj","raj",1
"rajasthan","rajasthan",6
"rajeev","rajeev",3
"rajesh","rajesh",1
"rajiv","rajiv",64
"rajivgandhi","rajivgandhi",5
"rajivgandhi"",","rajivgandhi"",",2
"rajivgandhiso","rajivgandhiso",1
"rajnath","rajnath",1
"rake","rake",1
"ralli","ralli",7
"ralli"",","ralli"",",1
"ramadan","ramadan",1
"ramda","ramda",62
"rampant","rampant",1
"ramsetu","ramsetu",6
"ramzaan","ramzaan",1
"ran","ran",1
"rang","rang",1
"rant","rant",2
"rao","rao",1
"rape","rape",3
"rape"",","rape"",",1
"rapid","rapid",9
"rare","rare",1
"rastrawaad","rastrawaad",1
"rat"",","rat"",",1
"ration","ration",1
"ravish","ravish",2
"rawal","rawal",1
"rd"",","rd"",",2
"rdpeopl","rdpeopl",1
"reach","reach",1
"react","react",2
"read","read",7
"read"",","read"",",3
"readi","readi",5
"readi"",","readi"",",2
"real","real",13
"realis"",","realis"",",1
"realiz","realiz",1
"realli","realli",8
"realli"",","realli"",",1
"reason","reason",3
"recal"",","recal"",",1
"receiv"",","receiv"",",1
"recent","recent",1
"recogn","recogn",2
"record","record",5
"recoveri","recoveri",3
"reduc","reduc",3
"ref"",","ref"",",2
"refal","refal",1
"refer","refer",2
"refer"",","refer"",",3
"referrin"",","referrin"",",1
"reform","reform",5
"reform"",","reform"",",2
"refrain","refrain",1
"refus","refus",4
"regard","regard",2
"regardless","regardless",1
"region","region",1
"regret","regret",1
"regular","regular",1
"reject","reject",1
"relat","relat",1
"relax","relax",1
"relcom","relcom",1
"releas","releas",2
"relentless","relentless",1
"relianc","relianc",2
"relief","relief",1
"religion","religion",2
"religion"",","religion"",",1
"rema"",","rema"",",1
"remain","remain",2
"remark","remark",7
"remarkbjp","remarkbjp",1
"remarktyp"",","remarktyp"",",1
"rememb","rememb",10
"rememberingrajiv"",","rememberingrajiv"",",2
"remind","remind",8
"remov","remov",1
"remov"",","remov"",",1
"repeat","repeat",1
"replac","replac",2
"repli","repli",6
"replybakwa","replybakwa",1
"report","report",3
"repres","repres",1
"request","request",3
"rescu","rescu",1
"research","research",5
"reserv","reserv",10
"resid","resid",1
"resign","resign",1
"resign"",","resign"",",2
"resolv","resolv",1
"respect","respect",8
"respond","respond",1
"respond"",","respond"",",1
"respons","respons",8
"rest","rest",2
"restart","restart",1
"restartgoamin","restartgoamin",2
"result","result",4
"retd","retd",2
"retir","retir",4
"reveng","reveng",2
"revers","revers",28
"reviv","reviv",1
"revolut","revolut",2
"revolut"",","revolut"",",2
"reward","reward",1
"rg"",","rg"",",2
"rhetor"",","rhetor"",",1
"rich","rich",1
"rid","rid",1
"ride","ride",2
"ride"",","ride"",",2
"ridicul","ridicul",1
"rig","rig",1
"rig"",","rig"",",1
"right","right",13
"right"",","right"",",3
"riot","riot",25
"riot"",","riot"",",4
"riotswouldnt","riotswouldnt",2
"rip","rip",2
"risefasc","risefasc",1
"rivet","rivet",1
"rli","rli",1
"road","road",10
"road"",","road"",",1
"roast","roast",1
"robot","robot",1
"rock"",","rock"",",1
"rocket"",","rocket"",",1
"role","role",2
"romanc","romanc",1
"rose","rose",1
"round","round",1
"rous","rous",1
"royalti"",","royalti"",",1
"rspct","rspct",1
"rss","rss",1
"rubbish","rubbish",1
"rude","rude",1
"ruin","ruin",1
"rule","rule",11
"rumor","rumor",1
"rumour","rumour",1
"run","run",39
"rural","rural",4
"s"",","s"",",3
"sa"",","sa"",",2
"saab","saab",1
"saal","saal",2
"sabak","sabak",1
"sabha","sabha",4
"sabko","sabko",1
"sabotag","sabotag",2
"sabotag"",","sabotag"",",1
"sabsebadajhootamodi"",","sabsebadajhootamodi"",",1
"sach","sach",1
"sack","sack",1
"sad","sad",2
"sad"",","sad"",",1
"sadhvipragyasinghthakur","sadhvipragyasinghthakur",1
"sadwatch","sadwatch",1
"saffron"",","saffron"",",1
"sahib","sahib",17
"sahni","sahni",3
"sai"",","sai"",",1
"said","said",17
"said"",","said"",",2
"saidi","saidi",1
"saint","saint",1
"sajjan","sajjan",10
"sake"",","sake"",",1
"sale","sale",2
"salman","salman",1
"salvag","salvag",1
"sam","sam",29
"sam"",","sam"",",1
"samaj","samaj",1
"saminsultssikh","saminsultssikh",3
"samjhota","samjhota",1
"sammelan","sammelan",4
"sammi","sammi",1
"sampitroda","sampitroda",11
"sampitroda"",","sampitroda"",",1
"sanit","sanit",2
"santiz","santiz",2
"sare","sare",2
"sath","sath",1
"satta","satta",2
"satya","satya",1
"satyanarayan","satyanarayan",5
"satyapalmalik","satyapalmalik",1
"saubhagya","saubhagya",1
"savag"",","savag"",",1
"savarkar","savarkar",1
"save","save",1
"savegoamin"",","savegoamin"",",2
"saw","saw",1
"say","say",43
"say"",","say"",",2
"saye","saye",1
"sbi","sbi",1
"sc"",","sc"",",1
"scam","scam",7
"scamster"",","scamster"",",1
"scand"",","scand"",",3
"scare","scare",2
"scaveng","scaveng",1
"scenarioask","scenarioask",1
"scene","scene",2
"scener"",","scener"",",1
"sch","sch",1
"scheme"",","scheme"",",1
"schemeand","schemeand",1
"scindia","scindia",1
"scr"",","scr"",",1
"scream","scream",1
"screen","screen",1
"screw","screw",2
"scto","scto",6
"seal","seal",1
"sealingsd"",","sealingsd"",",1
"seamless","seamless",1
"season","season",1
"seat","seat",17
"seat"",","seat"",",4
"seci","seci",1
"second","second",2
"secretari","secretari",2
"section","section",1
"secular","secular",5
"secur","secur",6
"sedit","sedit",1
"see","see",36
"see"",","see"",",3
"seed"",","seed"",",1
"seek","seek",3
"seem","seem",8
"seen","seen",1
"seen"",","seen"",",1
"sel"",","sel"",",1
"select"",","select"",",1
"self","self",1
"selfless","selfless",1
"sell","sell",2
"selv","selv",1
"send","send",6
"senior","senior",2
"seniorityr"",","seniorityr"",",1
"sens","sens",2
"sent","sent",4
"sentenc","sentenc",3
"sentiment","sentiment",1
"sentiment"",","sentiment"",",1
"seri"",","seri"",",1
"seriou"",","seriou"",",1
"serious","serious",1
"serious"",","serious"",",1
"serv","serv",1
"serv"",","serv"",",1
"set","set",4
"settl","settl",1
"sever","sever",2
"sex","sex",1
"sexist","sexist",1
"sexual","sexual",1
"sh"",","sh"",",3
"shahzada","shahzada",1
"shakuni","shakuni",2
"shall","shall",1
"shame","shame",11
"shame"",","shame"",",2
"shameless","shameless",17
"shankar","shankar",5
"share","share",5
"shashi","shashi",5
"shd","shd",2
"shefford","shefford",1
"shilpa","shilpa",1
"shine","shine",4
"shiningindianewsopini""),","shiningindianewsopini""),",1
"shiningindianewsopini"",","shiningindianewsopini"",",3
"shiningindiasurvey","shiningindiasurvey",4
"shipgovern","shipgovern",1
"shit","shit",3
"shitt","shitt",1
"shivsena","shivsena",1
"shld","shld",1
"shock","shock",4
"shoot","shoot",2
"shot","shot",1
"shoul"",","shoul"",",1
"shouldnt","shouldnt",1
"shout","shout",3
"show","show",16
"show"",","show"",",3
"shrank","shrank",1
"shri","shri",5
"shri"",","shri"",",1
"shs","shs",2
"shukla","shukla",1
"si"",","si"",",2
"sibbal","sibbal",1
"sick","sick",1
"siddhu","siddhu",1
"sik"",","sik"",",1
"sikh","sikh",85
"sikh"",","sikh"",",6
"sikhan","sikhan",1
"sikhaya","sikhaya",1
"sikhcommun","sikhcommun",1
"sikhgenocid","sikhgenocid",6
"sikhgenocid"",","sikhgenocid"",",1
"sikhi","sikhi",1
"sikhsgenocid","sikhsgenocid",4
"sikhsgenocid"",","sikhsgenocid"",",1
"sikhsrest","sikhsrest",1
"simpl","simpl",4
"simplifi","simplifi",1
"sinc","sinc",7
"sincer","sincer",1
"sing","sing",1
"singh","singh",55
"singhvi","singhvi",1
"singl","singl",6
"sink","sink",1
"sink"",","sink"",",1
"sir","sir",14
"sir"",","sir"",",4
"sit","sit",1
"site","site",1
"situat","situat",1
"situat"",","situat"",",2
"six","six",1
"skeptic","skeptic",1
"skill","skill",1
"sky","sky",1
"slap","slap",2
"slap"",","slap"",",1
"slaughter","slaughter",1
"slave","slave",8
"sleep","sleep",1
"slogan","slogan",3
"small","small",4
"smart","smart",1
"smash"",","smash"",",1
"smile","smile",1
"smt","smt",5
"snake","snake",3
"snarl","snarl",1
"social","social",2
"soldier"",","soldier"",",1
"sole","sole",1
"solv","solv",3
"somebodi","somebodi",1
"someo"",","someo"",",1
"someon","someon",5
"someth","someth",6
"son","son",3
"song","song",1
"soni","soni",2
"sonia","sonia",10
"sonia"",","sonia"",",1
"soniagandhi","soniagandhi",1
"soninlaw","soninlaw",59
"soon","soon",1
"sorri","sorri",7
"sorri"",","sorri"",",1
"soul","soul",6
"soul"",","soul"",",1
"sound","sound",36
"south","south",5
"south"",","south"",",1
"sp"",","sp"",",1
"spacex","spacex",2
"spare","spare",4
"spbsp"",","spbsp"",",1
"spbsptmcaap"",","spbsptmcaap"",",1
"speak","speak",4
"speaker"",","speaker"",",1
"specialti"",","specialti"",",2
"specifi","specifi",1
"speec"",","speec"",",2
"speech","speech",1
"speed","speed",5
"spell","spell",1
"spend","spend",1
"spine","spine",2
"spirit","spirit",1
"spit","spit",1
"spoke","spoke",2
"spoken","spoken",1
"spokesman","spokesman",2
"spokesperson","spokesperson",1
"spoki","spoki",2
"sponsor","sponsor",1
"spread","spread",2
"spread"",","spread"",",1
"st"",","st"",",3
"stadium"",","stadium"",",1
"staff","staff",2
"stake","stake",1
"stand","stand",17
"stand"",","stand"",",1
"star","star",1
"stare","stare",1
"start","start",51
"start"",","start"",",11
"startgey","startgey",1
"stat","stat",1
"state","state",10
"statea","statea",2
"statem"",","statem"",",1
"statement","statement",24
"statement"",","statement"",",6
"statist"",","statist"",",1
"status","status",2
"statutori","statutori",1
"stay","stay",3
"step"",","step"",",1
"sti"",","sti"",",1
"stick","stick",1
"still","still",8
"still"",","still"",",1
"stink","stink",3
"stintthen"",","stintthen"",",1
"stock","stock",1
"stoop","stoop",2
"stoop"",","stoop"",",1
"stop","stop",7
"stope","stope",1
"stori","stori",1
"storyus","storyus",1
"str"",","str"",",1
"strai"",","strai"",",2
"straight","straight",2
"straight"",","straight"",",1
"strategi","strategi",1
"street","street",1
"strength","strength",2
"strengthen","strengthen",1
"strike"",","strike"",",49
"strong","strong",4
"struggl","struggl",1
"struggl"",","struggl"",",1
"stu"",","stu"",",1
"student","student",1
"studi","studi",2
"stun","stun",1
"stupid","stupid",3
"stupidit"",","stupidit"",",1
"stupiditymr","stupiditymr",1
"subject","subject",1
"success","success",1
"sud","sud",1
"suicid","suicid",1
"suit","suit",10
"sultan","sultan",4
"sultanpur"",","sultanpur"",",1
"sumitra","sumitra",1
"summeris"",","summeris"",",1
"sumup","sumup",1
"sunanda"",","sunanda"",",1
"sunetra","sunetra",1
"superbl","superbl",1
"supp"",","supp"",",2
"support","support",20
"support"",","support"",",7
"suppos","suppos",1
"suppport","suppport",1
"suppress","suppress",1
"suprem","suprem",2
"supremo","supremo",1
"sure","sure",6
"surgeri","surgeri",1
"surgic","surgic",1
"surnam","surnam",1
"surpri"",","surpri"",",1
"surpris","surpris",4
"surpris"",","surpris"",",1
"surrend","surrend",2
"survey","survey",4
"surviv","surviv",1
"sush","sush",1
"suspend","suspend",1
"swaame","swaame",2
"swallow","swallow",1
"sway","sway",1
"swing","swing",1
"sycoph","sycoph",2
"symbol"",","symbol"",",1
"symbolis","symbolis",1
"sympath","sympath",1
"sympathet","sympathet",1
"sympathi","sympathi",1
"syndic","syndic",1
"sys"",","sys"",",1
"syst"",","syst"",",1
"system","system",3
"t"",","t"",",26
"tactic","tactic",1
"tailspin"",","tailspin"",",1
"take","take",63
"taken","taken",1
"takeov","takeov",7
"tal"",","tal"",",1
"talk","talk",20
"talk"",","talk"",",1
"talki"",","talki"",",1
"talkin"",","talkin"",",1
"talkingpleas","talkingpleas",1
"tam"",","tam"",",1
"target","target",9
"taseer","taseer",10
"tasheer","tasheer",1
"tax","tax",2
"tcowhhftkh"",","tcowhhftkh"",",1
"tcozvqtdnam"",","tcozvqtdnam"",",1
"tcs","tcs",8
"tcsgodrej","tcsgodrej",1
"teach","teach",1
"team","team",1
"tear"",","tear"",",1
"tech","tech",1
"technolog","technolog",1
"telecom","telecom",1
"teleprompt"",","teleprompt"",",1
"televis","televis",4
"tell","tell",9
"tell"",","tell"",",1
"tenth","tenth",1
"tenur","tenur",3
"tenur"",","tenur"",",1
"tera","tera",1
"tere","tere",1
"term","term",1
"terribl","terribl",2
"terror","terror",2
"terrori"",","terrori"",",1
"terrorist","terrorist",3
"test","test",2
"testimoni"",","testimoni"",",1
"text","text",1
"textbook","textbook",2
"tez","tez",1
"th"",","th"",",26
"tha","tha",1
"thank","thank",4
"thank"",","thank"",",1
"thap"",","thap"",",1
"tharki","tharki",1
"tharoor","tharoor",4
"that","that",6
"that"",","that"",",1
"thatveri","thatveri",1
"themthey","themthey",1
"thennw"",","thennw"",",1
"therebi","therebi",1
"theright"",","theright"",",1
"thi","thi",2
"thi"",","thi"",",1
"thief"",","thief"",",1
"thier","thier",1
